market,sector,symbol,symbol_name,description,link_website,one_report_link
SET,PROP,ESTAR,บริษัท อีสเทอร์น สตาร์ เรียล เอสเตท จำกัด (มหาชน),ดำเนินธุรกิจหลักเกี่ยวกับการพัฒนาอสังหาริมทรัพย์เพื่อขาย หรือให้เช่า และธุรกิจสนามกอล์ฟ ในกรุงเทพมหานครและจังหวัดระยอง,http://www.estarpcl.com,https://weblink.set.or.th/dat/f56/0381ONE280320241117480643T.zip
SET,PROP,EVER,บริษัท เอเวอร์แลนด์ จำกัด (มหาชน),ธุรกิจอสังหาริมทรัพย์และธุรกิจโรงพยาบาล,http://www.everland.co.th,https://weblink.set.or.th/dat/f56/0391ONE010420241654170049T.zip
SET,PROP,FPT,บริษัท เฟรเซอร์ส พร็อพเพอร์ตี้ (ประเทศไทย) จำกัด (มหาชน),พัฒนาและบริหารจัดการกลุ่มอสังหาริมทรัพย์ ในรูปแบบครบวงจร ครอบคลุมอสังหาริมทรัพย์เพื่อการอุตสาหกรรม ที่อยู่อาศัย พาณิชยกรรม และฮอสพิทาลิตี้ รวมถึงลงทุนและได้รับแต่งตั้งเป็นผู้บริหารอสังหาริมทรัพย์ของกองทรัสต์ฯ (FTREIT และ GVREIT) และกองทุนรวมสิทธิการเช่าอสังหาริมทรัพย์  (GOLDPF),https://www.frasersproperty.co.th,https://weblink.set.or.th/dat/f56/0675ONE020120241208190025T.zip
SET,PROP,GLAND,บริษัท แกรนด์ คาแนล แลนด์ จำกัด (มหาชน),พัฒนาอสังหาริมทรัพย์,http://www.grandcanalland.com,https://weblink.set.or.th/dat/f56/0538ONE200320241812110138T.zip
SET,PROP,J,บริษัท เจเอเอส แอสเซ็ท จำกัด (มหาชน),"ธุรกิจของบริษัทแบ่งออกเป็น 3 รูปแบบหลัก ดังนี้1. การบริหารจัดการพื้นที่เช่าภายในศูนย์การค้าในส่วนโทรศัพท์เคลื่อนที่และสินค้าเทคโนโลยี ภายใต้ชื่อ ""IT Junction"" 2. การพัฒนาและบริหารพื้นที่ในรูปแบบตลาดชุมชน ภายใต้ชื่อ ""J Market"" 3. การพัฒนาและบริหารพื้นที่ในรูปแบบศูนย์การค้าชุมชน ภายใต้ชื่อ ""The Jas""",http://www.jasasset.co.th,https://weblink.set.or.th/dat/f56/1285ONE270320241020230826T.zip
SET,PROP,JCK,บริษัท เจซีเค อินเตอร์เนชั่นแนล จำกัด (มหาชน),พัฒนาอสังหาริมทรัพย์,http://www.jck.international,https://weblink.set.or.th/dat/f56/0235ONE210320241353420252T.zip
SET,PROP,KC,บริษัท เค.ซี. พร็อพเพอร์ตี้ จำกัด (มหาชน),ประกอบธุรกิจพัฒนาอสังหาริมทรัพย์,http://www.kcproperty.co.th,https://weblink.set.or.th/dat/f56/0446ONE260320241650500158T.zip
SET,PROP,LALIN,บริษัท ลลิล พร็อพเพอร์ตี้ จำกัด (มหาชน),ประกอบธุรกิจพัฒนาอสังหาริมทรัพย์เพื่อขาย,http://www.lalinproperty.com,https://weblink.set.or.th/dat/f56/0693ONE010420241418120286T.zip
SET,PROP,LH,บริษัทแลนด์แอนด์เฮ้าส์ จำกัด (มหาชน),พัฒนาโครงการที่พักอาศัยประเภทบ้านเดี่ยว ทาวน์เฮ้าส์ และอาคารชุดพักอาศัยที่มีคุณภาพ เพื่อจำหน่ายให้แก่กลุ่มลูกค้าเป้าหมายตามระดับความต้องการของลูกค้าในแต่ละระดับราคาที่แตกต่างกันไป โดยเน้นการพัฒนาโครงการในเขตกรุงเทพมหานครและปริมณฑล และโครงการตามจังหวัดใหญ่ๆ ได้แก่ เชียงใหม่ เชียงราย นครราชสีมา ขอนแก่น มหาสารคาม อุดรธานี ประจวบคีรีขันธ์ อยุธยา และภูเก็ต,http://www.lh.co.th,https://weblink.set.or.th/dat/f56/0143ONE220320241639090804T.zip
SET,PROP,LPN,บริษัท แอล.พี.เอ็น.ดีเวลลอปเมนท์ จำกัด (มหาชน),บริษัท แอล.พี.เอ็น.ดีเวลลอปเมนท์ จำกัด (มหาชน) ผู้ประกอบธุรกิจในการพัฒนาอสังหาริมทรัพย์ โดยมุ่งเน้น (Focus) การพัฒนาอาคารชุดพักอาศัยภายในเมือง ในราคาที่สามารถครอบครองได้ (Affordable Price) สำหรับกลุ่มลูกค้าที่มีรายได้ในระดับกลางถึงกลาง-ล่าง เป็นกลุ่มเป้าหมายหลัก ด้วยการออกแบบและพัฒนาโครงการภายใต้แนวคิด LPN Design ซึ่งคำนึงถึงคุณค่าของผลิตภัณฑ์ (Product Value) การพัฒนาโครงการที่มีขนาดใหญ่เพื่อได้เปรียบในเรื่องของต้นทุน และยังคงสามารถควบคุมราคาให้เหมาะสมกับกลุ่มเป้าหมาย (Economy of Scale) ประกอบกับกระบวนการในการพัฒนาตั้งแต่ต้นน้ำยันปลายน้ำที่เน้นความรวดเร็ว (Economy of Speed) และการสร้างความแตกต่างด้วยกลยุทธ์ ?ชุมชนน่าอยู่? (Livable Community) ซึ่งเป็นคุณค่าด้านการบริการ (Services Value) ที่สามารถสร้างความประทับใจก่อให้เกิดความผูกพันต่อลูกค้าและผู้อยู่อาศัยใน ?ชุมชนลุมพินี?,http://www.lpn.co.th,https://weblink.set.or.th/dat/f56/0456ONE090420241727300517T.zip
SET,PROP,MBK,บริษัท เอ็ม บี เค จำกัด (มหาชน),ดำเนินธุรกิจศูนย์การค้า ธุรกิจโรงแรมและการท่องเที่ยว ธุรกิจกอล์ฟ  ธุรกิจอสังหาริมทรัพย์ ธุรกิจอาหาร  ธุรกิจการเงิน ธุรกิจการประมูล และศูนย์สนับสนุนองค์กร,http://www.mbkgroup.co.th,https://weblink.set.or.th/dat/f56/0480ONE070520241834260687T.zip
SET,PROP,MJD,บริษัท เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),พัฒนาอสังหาริมทรัพย์เพื่อขายและธุรกิจโรงแรม โดยเน้นโครงการอาคารที่อยู่อาศัยประเภทอาคารสูง หรือ คอนโดมิเนียม ในระดับไฮเอนด์ ที่มีความหรูหราในการอยู่อาศัย,http://www.mjd.co.th,https://weblink.set.or.th/dat/f56/0960ONE280320241811260638T.zip
SET,PROP,MK,บริษัท มั่นคงเคหะการ จำกัด (มหาชน),พัฒนาอสังหาริมทรัพย์เพื่อขาย เพื่อการให้เช่าและบริการ,http://www.mk.co.th,https://weblink.set.or.th/dat/f56/0182ONE270320241758100165T.zip
SET,PROP,NCH,บริษัท เอ็น. ซี. เฮ้าส์ซิ่ง จำกัด (มหาชน),พัฒนาอสังหาริมทรัพย์เพื่อการค้า ได้แก่ จัดสรรที่ดินและปลูกบ้านสำเร็จรูปและคอนโดมิเนียม งานก่อสร้าง การบริการและเช่าภายในสโมสรหมู่บ้าน เป็นต้น,http://www.ncgroup.co.th,https://weblink.set.or.th/dat/f56/0769ONE210320242228560150T.zip
SET,PROP,NNCL,บริษัท นวนคร จำกัด (มหาชน),พัฒนาโครงการอสังหาริมทรัพย์และนิคมอุตสาหกรรมเพื่อขายและให้เช่า และการให้บริการสาธารณูปโภคและสิ่งอำนวยความสะดวกต่าง ๆ ในนิคมอุตสาหกรรม,http://www.navanakorn.co.th,https://weblink.set.or.th/dat/f56/0702ONE280320241817560030T.zip
SET,PROP,NOBLE,บริษัท โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),พัฒนาอสังหาริมทรัพย์เพื่อขาย รับจ้างก่อสร้าง ให้เช่าและให้บริการ,http://www.noblehome.com,https://weblink.set.or.th/dat/f56/0564ONE250320242004080136T.zip
SET,PROP,NUSA,บริษัท ณุศาศิริ จำกัด (มหาชน),พัฒนาอสังหาริมทรัพย์,http://www.nusasiri.com,https://weblink.set.or.th/dat/f56/0305ONE290320241754440900T.zip
SET,PROP,NVD,บริษัท เนอวานา ดีเวลลอปเม้นท์ จำกัด (มหาชน),บริษัทฯ ดำเนินธุรกิจพัฒนาอสังหาริมทรัพย์เพื่อขาย ได้แก่ การพัฒนาที่ดินเพื่อการจัดจำหน่ายทั้งในโครงการจัดสรร และนอกโครงการจัดสรร การพัฒนาโครงการที่อยู่อาศัย ได้แก่ บ้านเดี่ยว ทาวน์โฮม  โฮมออฟฟิศ และคอนโดมิเนียม นอกจากนี้ บริษัทฯ ยังดำเนินธุรกิจรับจ้างการก่อสร้างบ้านให้กับลูกค้า ทั้งในโครงการจัดสรรรที่บริษัทฯพัฒนาเอง และโครงการที่ร่วมพัฒนากับเจ้าของที่ดิน (Turnkey Solution) ประกอบกับ การขายสินค้าประเภทวัสดุก่อสร้างที่ทางบริษัทฯ ผลิตเอง ให้กับบุคคลภายนอก ได้แก่ รั้วสำเร็จรูป เสา-คาน-แผ่น คอนกรีตสำเร็จรูป นอกจากนี้บริษัทฯ ยังได้เปิดให้บริการอาคารจอดรถในซอยเฉยพ่วง ใกล้กับรถไฟฟ้าสถานีจตุจักร และรถไฟใต้ดินสถานีหมอชิต และยังเพิ่มบริการการรับซื้อ ขาย และเช่าอสังหาริมทรัพย์ เพื่อเป็นการสร้างรายได้ประจำอีกทางหนึ่งของบริษัทฯ ทำให้บริษัทฯ เป็นผู้พัฒนาอสังหาริมทรัพย์เพื่อการอยู่อาศัยอย่างครบวงจร,https://www.nirvanadevelopment.co.th,https://weblink.set.or.th/dat/f56/1262ONE220320241753010588T.zip
SET,PROP,ORI,บริษัท ออริจิ้น พร็อพเพอร์ตี้ จำกัด (มหาชน),พัฒนาอสังหาริมทรัพย์ประเภทคอนโดมิเนียมตามแนวสถานีขนส่งมวลชนระบบรางในเขตกรุงเทพมหานครและปริมณฑล และธุรกิจให้บริการที่เกี่ยวเนื่องกับธุรกิจอสังหาริมทรัพย์ ได้แก่ บริการจัดหาผู้เช่าห้องชุด และบริการรับจ้างบริหารโครงการนิติบุคคลอาคารชุดแก่โครงการที่บริษัทเป็นผู้พัฒนาเท่านั้น,http://www.origin.co.th,https://weblink.set.or.th/dat/f56/1260ONE290320241725060701T.zip
SET,PROP,ORN,บริษัท อรสิริน โฮลดิ้ง จํากัด (มหาชน),บริษัทประกอบธุรกิจโดยการเข้าถือหุ้นในบริษัทอื่น (Holding Company) ที่ประกอบธุรกิจพัฒนาอสังหาริมทรัพย์ประเภทที่อยู่อาศัยเพื่อขาย ทั้งโครงการอสังหาริมทรัพย์แนวราบและแนวสูง,https://www.ornsirin.co.th,https://weblink.set.or.th/dat/f56/1833ONE150520241819410947T.zip
SET,PROP,PACE,บริษัท เพซ ดีเวลลอปเมนท์ คอร์ปอเรชั่น จำกัด (มหาชน),"บริษัทประกอบธุรกิจพัฒนาอสังหาริมทรัพย์ระดับไฮเอนด์ ธุรกิจไลฟ์สไตล์รีเทลด้านอาหารและเครื่องดื่มกูร์เม่ต์ ภายใต้ของเครื่องหมายการค้า ""ดีน แอนด์ เดลูก้า"" โดยเป็นเจ้าของสาขาดีน แอนด์ เดลูก้าทั้งหมดในประเทศสหรัฐอเมริกา และประเทศไทย ปัจจุบันอยู่ระหว่างพัฒนาโครงการมหานคร บนถนนนราธิวาสราชนครินทร์ ซึ่งมีลักษณะผสมผสาน (Mixed use) ทั้งโรงแรมระดับ 5 ดาว (บางกอก เอดิชั่น) อาคารพักอาศัยระดับซูเปอร์ลักชัวรี่ (เดอะ ริทซ์-คาร์ลตัน เรสซิเดนเซส บางกอก) และไลฟ์สไตล์รีเทล (มหานคร คิวบ์   รีเทล ฮิลล์  และสกาย ออบเซอร์เวชั่น เดค) และอยู่ระหว่างการพัฒนาโครงการนิมิต หลังสวน ซึ่งเป็นคอนโดมิเนียมระดับลักชัวรี่ บนถนนหลังสวน และโครงการมหาสมุทร ซึ่งเป็นวิลล่าตากอากาศ และคันทรี่ คลับสุดหรู ตั้งอยู่ที่อำเภอหัวหิน จังหวัดประจวบคีรีขันธ์",http://www.pacedev.com,https://weblink.set.or.th/dat/f56/1833ONE150520241819410947T.zip
SET,PROP,PEACE,บริษัท พีซแอนด์ลีฟวิ่ง จำกัด (มหาชน),พัฒนาอสังหาริมทรัพย์เพื่อขาย,http://www.peaceandliving.co.th,https://weblink.set.or.th/dat/f56/1679ONE280320241820340923T.zip
SET,PROP,PF,บริษัท พร็อพเพอร์ตี้ เพอร์เฟค จำกัด (มหาชน),บริษัทและบริษัทย่อยดำเนินการพัฒนาโครงการบ้านเดี่ยว โครงการทาวน์เฮ้าส์และบ้านแฝด และโครงการคอนโดมิเนียมในรูปแบบที่หลากหลายในเขตกรุงเทพมหานครและปริมณฑลเป็นหลัก โดยเน้นทำเลที่ตั้งที่มีศักยภาพสูง ใกล้แนวรถไฟฟ้า,http://www.pf.co.th,https://weblink.set.or.th/dat/f56/0352ONE040420241630170284T.zip
SET,PROP,PIN,บริษัท ปิ่นทอง อินดัสเตรียล ปาร์ค จำกัด (มหาชน),ประกอบธุรกิจพัฒนาและบริหารจัดการนิคมอุตสาหกรรม พร้อมระบบสาธารณูปโภค สิ่งอำนวยความสะดวกและพื้นที่พาณิชยกรรม และประกอบธุรกิจพัฒนาอสังหาริมทรัพย์ ประเภทอาคารโรงงานและคลังสินค้าเพื่อเช่าและขายสำหรับ ผู้ประกอบการอุตสาหกรรม รวมถึงลงทุนและได้รับแต่งตั้งเป็นผู้บริหารอสังหาริมทรัพย์ ของกองทุนรวมสิทธิการเช่าอสังหาริมทรัพย์ (PPF),https://www.pinthongindustrial.com/,https://weblink.set.or.th/dat/f56/1661ONE250320241841280444T.zip
SET,PROP,PLAT,บริษัท เดอะ แพลทินัม กรุ๊ป จำกัด (มหาชน),พัฒนาและให้เช่าอสังหาริมทรัพย์ โรงแรมและศูนย์อาหาร ประกอบด้วย 1. ธุรกิจให้เช่าและบริการ2. ธุรกิจโรงแรม3. ธุรกิจจําหน่ายอาหารและเครื่องดื่ม,http://theplatinumgroup.co.th,https://weblink.set.or.th/dat/f56/1252ONE280320241637330679T.zip
SET,PROP,POLAR,บริษัท โพลาริส แคปปิตัล จำกัด (มหาชน),พัฒนาอสังหาริมทรัพย์เพื่อขาย ทั้งแนวราบและแนวสูง,,https://weblink.set.or.th/dat/f56/0198ONE010420241846320290T.zip
SET,PROP,PRECHA,บริษัท ปรีชากรุ๊ป จำกัด (มหาชน),ประกอบธุรกิจการพัฒนาอสังหาริมทรัพย์ เพื่ออยู่อาศัย ทั้งแนวราบและแนวสูง,http://www.preecha.com,https://weblink.set.or.th/dat/f56/0548ONE280320241218320427T.zip
SET,PROP,PRIN,บริษัท ปริญสิริ จำกัด (มหาชน),บริษัทและบริษัทย่อยประกอบธุรกิจพัฒนาอสังหาริมทรัพย์ ประเภทหมู่บ้านจัดสรร และประเภทอาคารชุดพักอาศัย,http://www.prinsiri.com,https://weblink.set.or.th/dat/f56/0865ONE020420241744130429T.zip
SET,PROP,PSH,บริษัท พฤกษา โฮลดิ้ง จำกัด (มหาชน),ถือหุ้นในบริษัทอื่น (Holding Company),http://www.psh.co.th,https://weblink.set.or.th/dat/f56/1337ONE270320242200440399T.zip
SET,PROP,QH,บริษัท ควอลิตี้เฮ้าส์ จำกัด (มหาชน),พัฒนาอสังหาริมทรัพย์เพื่อขายและให้เช่า บ้านพร้อมที่ดิน หน่วยในอาคารชุดพักอาศัย อาคารที่พักอาศัยให้เช่า (ธุรกิจเซอร์วิส อะพาร์ตเมนต์ โรงแรม) อาคารสำนักงาน รวมทั้งรับจ้างบริหาร และร่วมลงทุนในธุรกิจอื่นๆ,http://www.qh.co.th,https://weblink.set.or.th/dat/f56/0256ONE010420241130160928T.zip
SET,PROP,RABBIT,บริษัท แรบบิท โฮลดิ้งส์ จำกัด (มหาชน),พัฒนาอสังหาริมทรัพย์เพื่อการให้เช่า บริการ จำหน่าย และบริหารอย่างครบวงจร,http://www.rabbitholdings.co.th,https://weblink.set.or.th/dat/f56/0329ONE200320241845050507T.zip
SET,PROP,RICHY,บริษัท ริชี่ เพลซ 2002 จำกัด (มหาชน),พัฒนาอสังหาริมทรัพย์,http://www.richy.co.th,https://weblink.set.or.th/dat/f56/1187ONE010420241755360022T.zip
SET,PROP,RML,บริษัท ไรมอน แลนด์ จำกัด (มหาชน),พัฒนาอสังหาริมทรัพย์ มุ่งเน้นการพัฒนาโครงการคอนโดมิเนียมสำหรับลูกค้าระดับกลางถึงระดับบน โครงการวิลล่าเฉพาะกลุ่มลูกค้า ทั้งในเขตกรุงเทพมหานครและแหล่งที่พักตากอากาศ,http://www.raimonland.com,https://weblink.set.or.th/dat/f56/0364ONE020420241950080367T.zip
SET,PROP,ROJNA,บริษัท สวนอุตสาหกรรมโรจนะ จำกัด (มหาชน),พัฒนาอสังหาริมทรัพย์ในรูปนิคมอุตสาหกรรมและธุรกิจต่อเนื่อง เช่น ธุรกิจผลิตกระแสไฟฟ้า ธุรกิจกิจผลิตน้ำเพื่ออุตสาหกรรม,http://www.rojana.com,https://weblink.set.or.th/dat/f56/0477ONE010420241928430471T.zip
SET,PROP,S,บริษัท สิงห์ เอสเตท จำกัด (มหาชน),พัฒนาและลงทุนในอสังหาริมทรัพย์,http://www.singhaestate.co.th,https://weblink.set.or.th/dat/f56/0940ONE260320242015270513T.zip
SET,PROP,SA,บริษัท ไซมิส แอสเสท จำกัด (มหาชน),พัฒนาอสังหาริมทรัพย์เพื่อที่อยู่อาศัยเพื่อจำหน่าย ทั้งประเภทโครงการคอนโดมิเนียม บ้านจัดสรร ทาวน์โฮม และโฮมออฟฟิศ และให้บริการบริหารงานนิติบุคคลให้กับโครงการต่างๆ ของบริษัท,http://www.siameseasset.co.th,https://weblink.set.or.th/dat/f56/1284ONE130520241510370816T.zip
SET,PROP,SAMCO,บริษัท สัมมากร จำกัด (มหาชน),พัฒนาอสังหาริมทรัพย์โดยเน้นการพัฒนาโครงการที่อยู่อาศัยแนวราบและแนวสูง พร้อมทั้งการให้บริการบำรุงรักษาโครงการภายหลังการขาย,http://www.sammakorn.co.th,https://weblink.set.or.th/dat/f56/0349ONE270320241932080608T.zip
SET,PROP,SC,บริษัท เอสซี แอสเสท คอร์ปอเรชั่น จำกัด (มหาชน),พัฒนาอสังหาริมทรัพย์,http://www.scasset.com,https://weblink.set.or.th/dat/f56/0747ONE250320241651120290T.zip
SET,PROP,SENA,บริษัท เสนาดีเวลลอปเม้นท์ จำกัด (มหาชน),- ประกอบธุรกิจพัฒนาอสังหาริมทรัพย์ประเภทที่อยู่อาศัย ได้แก่ บ้านเดี่ยว ทาวเฮ้าส์ อาคารพาณิชย์ ทาวน์โฮมและอาคารชุด - ประกอบธุรกิจเช่า ได้แก่ อพาร์ทเม้นท์ให้เช่า ศูนย์การค้าขนาดเล็ก (Community Mall) ธุรกิจอาคารสำนักงาน- ประกอบธุรกิจสนามกอล์ฟ- ประกอบธุรกิจไฟฟ้าพลังงานแสงอาทิตย์- ประกอบธุรกิจบริหารงานนิติบุคคล- ประกอบธุรกิจรับเหมาก่อสร้างที่พักอาศัย- ประกอบธุรกิจตัวแทนและนายหน้าให้บริการซื้อขายอสังหาริมทรัพย์,http://www.sena.co.th,https://weblink.set.or.th/dat/f56/1011ONE230420240905110751T.zip
SET,PROP,SIRI,บริษัท แสนสิริ จำกัด (มหาชน),พัฒนาอสังหาริมทรัพย์เป็นหลัก โดยพัฒนาโครงการที่อยู่อาศัยประเภทบ้านเดี่ยว บ้านแฝด ทาวน์โฮม และคอนโดมิเนียม ในพื้นที่กรุงเทพมหานครและปริมณฑล ตลอดจนจังหวัดต่าง ๆ ที่สำคัญ นอกจากนี้ ยังมีธุรกิจบริการอสังหาริมทรัพย์ โดยให้บริการด้านการบริหารและจัดการโครงการอสังหาริมทรัพย์ บริหารงานขายโครงการ และบริการตัวแทนซื้อ-ขายอสังหาริมทรัพย์,http://www.sansiri.com,https://weblink.set.or.th/dat/f56/0577ONE290320241420090716T.zip
SET,PROP,SPALI,บริษัท ศุภาลัย จำกัด (มหาชน),พัฒนาอสังหาริมทรัพย์ประเภท 1) ที่อยู่อาศัย ทั้งบ้านและที่ดินจัดสรร อาคารชุด ในทำเลทั่วเขตกรุงเทพมหานคร ปริมณฑล รวมถึงต่างจังหวัด 2) เพื่อการพาณิชย์ ได้แก่ อาคารสำนักงานให้เช่า  และ 3) ธุรกิจรีสอร์ทโรงแรมในต่างจังหวัด,http://www.supalai.com,https://weblink.set.or.th/dat/f56/0371ONE250320241634040564T.zip
SET,PROP,UV,บริษัท ยูนิเวนเจอร์ จำกัด (มหาชน),ลงทุนในกิจการอื่น โดยกลุ่มบริษัทดำเนินธุรกิจหลัก 3 สายธุรกิจ ได้แก่ (1) ธุรกิจการลงทุน ซึ่งปัจจุบันบริษัทย่อยของบริษัทเข้าลงทุนในธุรกิจพลังงาน ธุรกิจตู้แช่เชิงพาณิชย์ และธุรกิจที่ปรึกษาบริหารและควบคุมงานก่อสร้าง (2) ธุรกิจอสังหาริมทรัพย์และธุรกิจที่เกี่ยวข้อง และ (3) ธุรกิจด้านอุตสาหกรรม ได้แก่ ธุรกิจผลิตและจำหน่ายผงสังกะสีออกไซด์และเคมีภัณฑ์,http://www.univentures.co.th,https://weblink.set.or.th/dat/f56/0136ONE201220231223320008T.zip
SET,PROP,WHA,บริษัท ดับบลิวเอชเอ คอร์ปอเรชั่น จำกัด (มหาชน),บริษัทฯ เป็นผู้นำในการให้บริการแบบครบวงจรที่ครอบคลุมทุกความต้องการของลูกค้าในธุรกิจที่เกี่ยวข้องกับการให้บริการด้านโลจิสติกส์ โดยสามารถจำแนกส่วนธุรกิจได้เป็น 4 กลุ่ม ได้แก่ ธุรกิจโลจิสติกส์ (Logistics) ธุรกิจพัฒนานิคมอุตสาหกรรม (Industrial Development) ธุรกิจให้บริการสาธารณูปโภคและพลังงาน (Utilities & Power) และธุรกิจดิจิทัล (Digital Business) อีกทั้งบริษัทฯ ยังมีนโยบายในการขายสินทรัพย์เข้ากองทรัสต์ฯ (WHART WHAIR และ WHABT) เพื่อเป็นแหล่งเงินทุนในการพัฒนาโครงการในอนาคตของบริษัทฯ อย่างต่อเนื่อง และได้รับแต่งตั้งเป็นผู้บริหารอสังหาริมทรัพย์ของกองทรัสต์ฯ และกองทุนรวมฯ นอกจากนี้ บริษัทฯ ยังมีนโยบายลงทุนในธุรกิจอสังหาริมทรัพย์ผ่านการลงทุนในกองทรัสต์ฯ และ/หรือกองทุนรวมฯ เพื่อผลตอบแทนในรูปเงินปันผลสม่ำเสมอเป็นประจำทุกปี,https://www.wha-group.com,https://weblink.set.or.th/dat/f56/1107ONE260320241010410213T.zip
SET,PROP,WIN,บริษัท สวนอุตสาหกรรม วินโคสท์ จำกัด (มหาชน),ให้เช่าอสังหาริมทรัพย์ ประเภทพื้นที่ อาคารโรงงาน บริเวณติดถนนบางนา-ตราด ก.ม 52  โดยแบ่งเป็น 3 ส่วน คือ 1) พื้นที่ให้เช่าและบริการในเขตปลอดอากร (Free Zone)2) พื้นที่ให้เช่าและบริการนอกเขตปลอดอากร3) พื้นที่ให้เช่าและบริการบนหลังคา,http://www.wyncoast.com,https://weblink.set.or.th/dat/f56/0188ONE260320241928370253T.zip
SET,PF&REIT,AIMCG,ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์ เอไอเอ็ม คอมเมอร์เชียล โกรท,ลงทุนในสิทธิการเช่าและสิทธิการเช่าช่วงศูนย์การค้าคอมมูนิตี้มอลล์ 3 โครงการ ได้แก่ โครงการยูดี ทาวน์ โครงการ 72 คอร์ทยาร์ด และโครงการพอร์โต้ ชิโน่ และลงทุนในกรรมสิทธิ์ในห้องชุดซึ่งมีวัตถุประสงค์เพื่อการพาณิชย์ในโครงการ โนเบิล โซโล,http://www.aimcgreit.com,https://weblink.set.or.th/dat/f56/0188ONE260320241928370253T.zip
SET,PF&REIT,AIMIRT,ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์ เอไอเอ็ม อินดัสเทรียล โกรท,ลงทุนในกรรมสิทธิ์ สิทธิการเช่า และสิทธิการเช่าช่วงในที่ดิน อาคารคลังสินค้า อาคารคลังห้องเย็น และถังเก็บสารเคมีเหลว รวมถึงอสังหาริมทรัพย์อื่นใดที่เกี่ยวข้องกับอสังหาริมทรัพย์ที่กองทรัสต์เข้าลงทุน,http://www.aimirt.com,https://weblink.set.or.th/dat/f56/0188ONE260320241928370253T.zip
SET,PF&REIT,ALLY,ทรัสต์เพื่อการลงทุนในสิทธิการเช่าอสังหาริมทรัพย์ อัลไล,ลงทุนในสิทธิการเช่า/เช่าช่วงในศูนย์การค้า 13 โครงการ ได้แก่ 1. คริสตัล ดีไซน์ เซ็นเตอร์ 2. เดอะ คริสตัล เอกมัย-รามอินทรา 3. เดอะ คริสตัล เอสบี ราชพฤกษ์ 4. อมอรินี่ 5. แอมพาร์ค 6. เพลินนารี่ มอลล์ 7. สัมมากรเพลส รามคำแหง 8. สัมมากรเพลส รังสิต 9. สัมมากรเพลส ราชพฤกษ์ 10. เดอะ ซีน 11. กาดฝรั่ง วิลเลจ 12. เดอะ คริสตัล ชัยพฤกษ์ 13. เดอะ ไพร์ม หัวลำโพง,http://www.allyreit.com,https://weblink.set.or.th/dat/f56/0188ONE260320241928370253T.zip
SET,PF&REIT,AMATAR,ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอมตะซัมมิทโกรท,ลงทุนในกรรมสิทธิ์และสิทธิการเช่าในอสังหาริมทรัพย์ประเภทอาคารโรงงานจำนวน 88 อาคาร ที่ตั้งอยู่ในนิคมอุตสาหกรรมอมตะ ซิตี้ ชลบุรี และนิคมอุตสาหกรรมอมตะ ซิตี้ ระยอง,http://www.amatareit.com,https://weblink.set.or.th/dat/f56/0188ONE260320241928370253T.zip
SET,PF&REIT,B-WORK,ทรัสต์เพื่อการลงทุนในสิทธิการเช่าอสังหาริมทรัพย์บัวหลวง ออฟฟิศ,ลงทุนในสิทธิการเช่าอาคารสำนักงานและพื้นที่เกี่ยวข้องของโครงการทรู ทาวเวอร์ 1 และทรู ทาวเวอร์ 2 ระยะเวลา 30 ปี,http://www.bworkreit.com,https://weblink.set.or.th/dat/f56/0188ONE260320241928370253T.zip
SET,PF&REIT,BAREIT,ทรัสต์เพื่อการลงทุนในสิทธิการเช่าอสังหาริมทรัพย์สนามบินการบินกรุงเทพ,ลงทุนในสิทธิการเช่าที่ดิน สิ่งปลูกสร้าง และส่วนควบของทรัพย์สินบางส่วนที่ใช้ในการดำเนินงานสนามบิน ภายในโครงการสนามบินสมุย,http://www.bareit.co.th,https://weblink.set.or.th/dat/f56/0188ONE260320241928370253T.zip
SET,PF&REIT,BKKCP,กองทุนรวมอสังหาริมทรัพย์บางกอก,กองทุนลงทุนในกรรมสิทธิ์ (freehold) ห้องชุดสำนักงานและห้องชุดพาณิชยกรรมในอาคารชาญอิสสระ ทาวเวอร์ ถนนพระราม 4 และ อาคารชาญอิสสระ ทาวเวอร์ 2 ถนนเพชรบุรีตัดใหม่,,https://weblink.set.or.th/dat/f56/0188ONE260320241928370253T.zip
