Customer ID,Recency,Frequency,Monetary,Cluster
13874.0,357,7,2049.15,Bronze
13875.0,53,14,4814.37,Bronze
13876.0,63,1,122.7,Bronze
13877.0,85,3,449.68,Bronze
13878.0,54,4,2473.06,Bronze
13879.0,645,1,395.5,Bronze
13880.0,20,17,4391.66,Bronze
13881.0,3,43,45179.1,Silver
13882.0,2,5,1191.13,Bronze
13883.0,10,15,6560.02,Bronze
13884.0,6,10,1888.48,Bronze
13885.0,188,2,506.8,Bronze
13886.0,70,1,243.56,Bronze
13887.0,203,1,349.55,Bronze
13888.0,119,7,2169.05,Bronze
13889.0,92,6,1991.23,Bronze
13890.0,0,14,2927.38,Bronze
13891.0,377,3,863.56,Bronze
13892.0,26,6,1267.65,Bronze
13893.0,297,1,821.1,Bronze
13894.0,23,3,564.62,Bronze
13895.0,27,6,4008.52,Bronze
13896.0,625,1,388.55,Bronze
13897.0,49,3,1160.72,Bronze
13898.0,325,2,686.4,Bronze
13899.0,15,2,388.52,Bronze
13900.0,182,6,1610.59,Bronze
13901.0,71,15,5676.34,Bronze
13902.0,631,5,34095.26,Silver
13903.0,399,1,165.45,Bronze
13904.0,36,2,332.64,Bronze
13905.0,732,1,312.65,Bronze
13906.0,408,1,42.0,Bronze
13907.0,691,1,136.8,Bronze
13908.0,79,4,2369.55,Bronze
13909.0,422,2,286.6,Bronze
13911.0,56,20,4234.99,Bronze
13912.0,423,1,124.95,Bronze
13913.0,506,1,42.22,Bronze
13914.0,11,2,626.45,Bronze
13915.0,393,1,70.8,Bronze
13916.0,463,4,1275.81,Bronze
13917.0,49,2,272.04,Bronze
13918.0,49,2,1212.84,Bronze
13919.0,58,4,1360.68,Bronze
13920.0,431,4,1774.68,Bronze
13921.0,401,4,730.7,Bronze
13922.0,351,3,865.2,Bronze
13923.0,53,1,351.13,Bronze
13924.0,1,6,1838.85,Bronze
13925.0,92,4,678.25,Bronze
13926.0,22,1,223.85,Bronze
13927.0,74,2,708.26,Bronze
13928.0,10,4,464.57,Bronze
13929.0,168,11,3494.1,Bronze
13930.0,57,2,337.34,Bronze
13931.0,95,11,5257.38,Bronze
13932.0,294,1,307.4,Bronze
13933.0,108,2,608.79,Bronze
13934.0,263,1,922.1,Bronze
13935.0,596,3,6116.92,Bronze
13936.0,179,3,939.66,Bronze
13937.0,168,2,880.13,Bronze
13938.0,34,1,71.66,Bronze
13939.0,22,7,1560.96,Bronze
13940.0,16,4,839.14,Bronze
13941.0,21,15,11122.3,Bronze
13942.0,534,1,320.0,Bronze
13943.0,577,1,246.54,Bronze
13944.0,652,1,200.43,Bronze
13945.0,394,2,854.15,Bronze
13946.0,78,6,1876.23,Bronze
13947.0,64,1,90.6,Bronze
13948.0,360,4,548.76,Bronze
13949.0,2,6,2427.32,Bronze
13950.0,10,4,745.06,Bronze
13951.0,175,3,674.45,Bronze
13952.0,217,14,12823.521,Bronze
13953.0,6,12,6640.68,Bronze
13954.0,1,2,439.92,Bronze
13955.0,153,3,545.17,Bronze
13956.0,4,5,1026.42,Bronze
13957.0,417,3,458.25,Bronze
13958.0,379,8,4709.23,Bronze
13959.0,78,6,1076.18,Bronze
13960.0,20,2,230.22,Bronze
13961.0,391,1,538.4,Bronze
13962.0,21,3,362.8,Bronze
13963.0,307,17,3011.87,Bronze
13964.0,386,2,438.9,Bronze
13965.0,476,3,996.61,Bronze
13966.0,434,1,390.86,Bronze
13967.0,145,2,166.3,Bronze
13968.0,422,1,123.66,Bronze
13969.0,6,35,13365.87,Bronze
13970.0,385,2,846.55,Bronze
13971.0,18,14,4667.57,Bronze
13972.0,70,2,190.25,Bronze
13973.0,286,1,264.7,Bronze
13974.0,48,2,677.72,Bronze
13975.0,30,12,5358.84,Bronze
13976.0,206,4,1192.36,Bronze
13977.0,410,1,519.81,Bronze
13978.0,14,2,196.79,Bronze
13979.0,72,7,3416.23,Bronze
13980.0,59,5,799.92,Bronze
13981.0,415,1,331.14,Bronze
13982.0,38,9,4445.59,Bronze
13983.0,29,21,7108.45,Bronze
13984.0,26,12,2048.6,Bronze
13985.0,3,22,10020.86,Bronze
13986.0,16,1,320.46,Bronze
13987.0,379,2,682.54,Bronze
13988.0,19,8,4757.8,Bronze
13989.0,65,5,2026.06,Bronze
13990.0,212,1,311.3,Bronze
13991.0,11,6,855.97,Bronze
13992.0,29,3,219.5,Bronze
13993.0,42,19,6775.71,Bronze
13994.0,3,6,2313.14,Bronze
13995.0,14,14,3902.01,Bronze
13996.0,385,2,895.76,Bronze
13997.0,518,3,382.31,Bronze
13998.0,446,3,566.7,Bronze
13999.0,9,29,9502.26,Bronze
14000.0,210,5,2046.34,Bronze
14001.0,45,9,4530.09,Bronze
14002.0,133,2,529.73,Bronze
14003.0,732,1,209.41,Bronze
14004.0,42,11,6258.45,Bronze
14005.0,9,5,2874.72,Bronze
14006.0,115,7,2196.67,Bronze
14007.0,512,1,79.48,Bronze
14008.0,431,1,509.04,Bronze
14009.0,197,3,1099.91,Bronze
14010.0,564,2,445.15,Bronze
14011.0,479,2,457.82,Bronze
14012.0,277,1,328.8,Bronze
14013.0,109,5,1084.57,Bronze
14014.0,76,3,1948.21,Bronze
14015.0,52,1,917.34,Bronze
14016.0,161,11,11403.41,Bronze
14017.0,570,1,229.75,Bronze
14018.0,644,1,367.15,Bronze
14019.0,46,3,1421.61,Bronze
14020.0,16,4,1249.01,Bronze
14021.0,154,7,1716.58,Bronze
14022.0,224,2,792.15,Bronze
14023.0,6,2,584.07,Bronze
14024.0,121,3,645.74,Bronze
14025.0,464,8,4057.9,Bronze
14026.0,470,2,713.11,Bronze
14027.0,60,1,104.82,Bronze
14028.0,549,3,10396.5,Bronze
14029.0,62,2,467.66,Bronze
14030.0,17,20,8262.29,Bronze
14031.0,6,44,40999.17,Silver
14032.0,1,16,4850.27,Bronze
14033.0,554,1,109.44,Bronze
14034.0,21,3,651.82,Bronze
14035.0,28,9,2856.72,Bronze
14036.0,284,1,626.65,Bronze
14037.0,175,6,836.95,Bronze
14038.0,77,5,3069.88,Bronze
14039.0,32,2,267.28,Bronze
14040.0,40,35,12645.57,Bronze
14041.0,265,1,141.41,Bronze
14042.0,724,1,431.98,Bronze
14043.0,490,2,304.25,Bronze
14044.0,26,10,3123.1,Bronze
14045.0,108,16,11313.03,Bronze
14046.0,283,1,154.99,Bronze
14047.0,8,14,4255.03,Bronze
14048.0,304,3,748.69,Bronze
14049.0,16,13,13239.03,Bronze
14050.0,31,2,746.36,Bronze
14051.0,0,37,22434.0,Silver
14052.0,19,2,480.81,Bronze
14053.0,123,4,572.3,Bronze
14054.0,64,1,92.46,Bronze
14055.0,105,3,1520.96,Bronze
14056.0,0,23,8214.65,Bronze
14057.0,23,22,8408.84,Bronze
14058.0,462,2,469.19,Bronze
14059.0,266,1,183.6,Bronze
14060.0,4,30,9519.08,Bronze
14061.0,506,3,917.43,Bronze
14062.0,9,24,25604.2,Silver
14063.0,437,9,22710.2,Silver
14064.0,28,15,3332.42,Bronze
14065.0,388,3,891.02,Bronze
14066.0,266,1,152.55,Bronze
14067.0,63,2,374.7,Bronze
14068.0,319,4,1528.37,Bronze
14069.0,514,2,230.06,Bronze
14070.0,684,1,326.55,Bronze
14071.0,3,8,1438.82,Bronze
14072.0,666,1,390.85,Bronze
14073.0,31,1,151.04,Bronze
14074.0,622,1,219.4,Bronze
14075.0,4,6,1734.87,Bronze
14076.0,128,1,122.47,Bronze
14077.0,40,6,615.08,Bronze
14078.0,101,9,1692.63,Bronze
14079.0,124,2,618.73,Bronze
14080.0,32,5,1115.68,Bronze
14081.0,301,10,5370.1,Bronze
14082.0,364,2,413.36,Bronze
14083.0,3,11,1407.26,Bronze
14084.0,511,1,150.5,Bronze
14085.0,1,33,10104.97,Bronze
14086.0,462,1,39.95,Bronze
14087.0,2,3,846.22,Bronze
14088.0,9,16,64036.8,Silver
14089.0,56,1,161.0,Bronze
14090.0,324,1,76.32,Bronze
14091.0,653,2,9530.08,Bronze
14092.0,7,24,7229.45,Bronze
14093.0,11,1,442.85,Bronze
14094.0,439,1,335.22,Bronze
14095.0,722,1,2.95,Bronze
14096.0,3,17,65164.79,Silver
14097.0,480,2,422.86,Bronze
14098.0,36,1,147.35,Bronze
14099.0,15,20,5765.71,Bronze
14100.0,137,1,194.9,Bronze
14101.0,73,13,9961.93,Bronze
14102.0,4,5,1360.28,Bronze
14104.0,154,5,771.58,Bronze
14105.0,238,5,5988.83,Bronze
14106.0,736,1,214.8,Bronze
14107.0,51,11,4877.3,Bronze
14108.0,30,4,1044.96,Bronze
14109.0,72,1,144.2,Bronze
14110.0,3,33,12987.95,Bronze
14111.0,13,4,692.85,Bronze
14112.0,22,13,5834.59,Bronze
14113.0,3,16,7092.61,Bronze
14114.0,273,7,1364.09,Bronze
14115.0,501,2,622.67,Bronze
14116.0,19,5,1382.74,Bronze
14117.0,143,1,90.0,Bronze
14118.0,428,1,458.45,Bronze
14119.0,375,2,183.37,Bronze
14121.0,3,4,2780.15,Bronze
14122.0,405,3,362.42,Bronze
14123.0,732,1,436.18,Bronze
14124.0,83,1,419.58,Bronze
14125.0,10,3,2740.43,Bronze
14126.0,7,4,1172.46,Bronze
14127.0,122,6,1900.08,Bronze
14128.0,60,3,924.21,Bronze
14129.0,1,9,2591.34,Bronze
14130.0,318,4,1882.67,Bronze
14131.0,648,1,187.87,Bronze
14132.0,1,11,3586.03,Bronze
14133.0,129,4,911.14,Bronze
14134.0,382,15,11123.35,Bronze
14135.0,1,24,9643.92,Bronze
14136.0,400,5,1570.81,Bronze
14137.0,695,1,332.7,Bronze
14138.0,1,2,982.38,Bronze
14139.0,45,4,1086.8,Bronze
14140.0,3,2,935.05,Bronze
14141.0,2,4,915.13,Bronze
14142.0,372,2,983.15,Bronze
14143.0,133,1,115.8,Bronze
14144.0,485,1,30.6,Bronze
14145.0,46,7,7600.05,Bronze
14146.0,8,12,9450.3,Bronze
14147.0,77,9,2590.2,Bronze
14148.0,233,2,466.29,Bronze
14149.0,220,1,446.62,Bronze
14150.0,35,2,658.64,Bronze
14151.0,672,2,679.45,Bronze
14152.0,74,7,1997.34,Bronze
14153.0,482,1,233.4,Bronze
14154.0,238,8,6460.7,Bronze
14155.0,265,1,118.75,Bronze
14156.0,9,156,313946.38,Platinum
14157.0,19,5,1002.78,Bronze
14158.0,39,1,507.66,Bronze
14159.0,19,20,7938.01,Bronze
14160.0,609,7,8421.47,Bronze
14161.0,215,7,3318.88,Bronze
14162.0,173,2,289.36,Bronze
14163.0,86,5,2594.62,Bronze
14164.0,70,2,1631.77,Bronze
14165.0,275,1,122.54,Bronze
14166.0,504,2,256.85,Bronze
14167.0,38,8,1296.49,Bronze
14168.0,420,2,370.45,Bronze
14169.0,430,2,624.43,Bronze
14170.0,374,3,597.33,Bronze
14171.0,97,2,498.79,Bronze
14172.0,604,3,402.72,Bronze
14173.0,10,6,586.0,Bronze
14174.0,32,1,134.46,Bronze
14175.0,59,8,7678.88,Bronze
14176.0,296,5,916.01,Bronze
14177.0,85,13,2229.34,Bronze
14178.0,8,7,1620.93,Bronze
14179.0,40,2,719.78,Bronze
14180.0,10,33,6319.25,Bronze
14181.0,410,2,310.55,Bronze
14182.0,443,4,678.77,Bronze
14183.0,410,2,286.29,Bronze
14184.0,66,1,452.89,Bronze
14185.0,330,1,197.65,Bronze
14186.0,426,5,1550.63,Bronze
14187.0,473,1,123.5,Bronze
14188.0,30,6,2054.36,Bronze
14189.0,1,16,5814.39,Bronze
14190.0,665,1,79.9,Bronze
14191.0,1,15,4817.66,Bronze
14192.0,387,1,293.74,Bronze
14193.0,67,3,1210.19,Bronze
14194.0,4,36,18670.59,Bronze
14195.0,201,6,2615.6,Bronze
14196.0,106,1,335.52,Bronze
14197.0,410,1,390.05,Bronze
14198.0,17,9,1569.73,Bronze
14199.0,217,4,1091.7,Bronze
14200.0,616,1,379.2,Bronze
14201.0,59,10,1193.54,Bronze
14202.0,380,3,847.76,Bronze
14203.0,396,1,339.34,Bronze
14204.0,1,4,1062.96,Bronze
14205.0,16,9,2414.2,Bronze
14206.0,238,3,1185.01,Bronze
14207.0,687,1,157.8,Bronze
14208.0,94,2,567.05,Bronze
14209.0,10,15,4993.27,Bronze
14210.0,105,16,5861.52,Bronze
14211.0,52,18,4402.29,Bronze
14212.0,89,2,2190.14,Bronze
14213.0,404,1,1192.2,Bronze
14214.0,30,5,1004.38,Bronze
14215.0,11,9,3416.33,Bronze
14216.0,2,5,2150.04,Bronze
14217.0,1,23,3416.89,Bronze
14218.0,42,1,169.48,Bronze
14219.0,3,3,633.83,Bronze
14220.0,246,4,1515.0,Bronze
14221.0,41,17,6517.49,Bronze
14222.0,176,1,683.17,Bronze
14223.0,91,3,991.13,Bronze
14224.0,109,9,1897.9,Bronze
14225.0,434,4,2037.02,Bronze
14226.0,28,6,3002.53,Bronze
14227.0,25,15,6368.71,Bronze
14228.0,437,3,745.5,Bronze
14229.0,51,7,2594.04,Bronze
14230.0,435,3,979.8,Bronze
14231.0,183,4,1235.62,Bronze
14232.0,42,5,2048.07,Bronze
14233.0,48,7,2904.27,Bronze
14234.0,21,4,775.46,Bronze
14235.0,74,9,4717.99,Bronze
14236.0,80,5,1744.64,Bronze
14237.0,372,2,632.14,Bronze
14238.0,325,3,434.23,Bronze
14239.0,42,21,4263.17,Bronze
14240.0,29,3,1247.49,Bronze
14241.0,183,2,333.7,Bronze
14242.0,234,2,280.55,Bronze
14243.0,8,17,7431.05,Bronze
14244.0,660,1,366.42,Bronze
14245.0,219,2,1693.45,Bronze
14246.0,110,3,1474.06,Bronze
14247.0,277,5,772.66,Bronze
14248.0,317,3,1032.95,Bronze
14249.0,410,12,5625.461,Bronze
14250.0,6,3,1904.05,Bronze
14251.0,1,5,2879.7,Bronze
14252.0,380,1,350.99,Bronze
14253.0,492,2,363.4,Bronze
14254.0,432,1,601.03,Bronze
14255.0,545,1,1000.63,Bronze
14256.0,259,5,2473.99,Bronze
14257.0,63,9,5954.45,Bronze
14258.0,8,25,32051.34,Silver
14259.0,141,1,120.0,Bronze
14260.0,470,3,824.28,Bronze
14261.0,50,2,1163.45,Bronze
14262.0,7,8,2618.23,Bronze
14263.0,422,1,322.93,Bronze
14264.0,154,6,1517.36,Bronze
14265.0,108,4,1373.35,Bronze
14266.0,427,1,40.56,Bronze
14267.0,162,3,1516.24,Bronze
14268.0,470,1,354.85,Bronze
14269.0,438,1,295.73,Bronze
14270.0,331,1,492.65,Bronze
14271.0,225,2,219.13,Bronze
14272.0,73,4,920.81,Bronze
14273.0,50,4,559.97,Bronze
14274.0,685,1,256.6,Bronze
14275.0,395,6,1189.38,Bronze
14276.0,98,7,2102.68,Bronze
14277.0,14,9,17225.81,Bronze
14278.0,409,1,205.83,Bronze
14279.0,520,2,191.86,Bronze
14280.0,196,1,134.04,Bronze
14281.0,407,1,245.15,Bronze
14282.0,2,25,7849.66,Bronze
14283.0,462,4,628.44,Bronze
14284.0,30,3,1299.65,Bronze
14285.0,20,8,3284.42,Bronze
14286.0,23,7,8479.76,Bronze
14287.0,7,3,176.63,Bronze
14288.0,212,1,426.6,Bronze
14289.0,8,6,911.26,Bronze
14290.0,10,8,4516.56,Bronze
14291.0,1,23,7904.1,Bronze
14292.0,7,16,9226.25,Bronze
14293.0,2,9,3267.93,Bronze
14294.0,406,1,375.34,Bronze
14295.0,39,5,2362.91,Bronze
14296.0,420,2,456.4,Bronze
14297.0,17,4,1305.33,Bronze
14298.0,7,82,91194.49,Silver
14299.0,7,27,14499.49,Bronze
14300.0,18,1,43.2,Bronze
14301.0,116,4,1992.18,Bronze
14302.0,430,3,742.9,Bronze
14303.0,406,2,277.94,Bronze
14304.0,222,3,1725.01,Bronze
14305.0,70,3,1858.96,Bronze
14306.0,50,6,3151.4,Bronze
14307.0,88,10,5071.03,Bronze
14308.0,548,2,1147.02,Bronze
14309.0,7,11,3780.81,Bronze
14310.0,432,1,492.1,Bronze
14311.0,242,2,516.45,Bronze
14312.0,46,11,3090.29,Bronze
14314.0,106,2,229.8,Bronze
14315.0,44,8,3197.82,Bronze
14316.0,421,5,1370.34,Bronze
14317.0,64,1,508.58,Bronze
14318.0,459,1,158.02,Bronze
14319.0,423,1,494.85,Bronze
14320.0,206,5,1346.75,Bronze
14321.0,10,7,2218.06,Bronze
14322.0,428,4,474.1,Bronze
14323.0,114,2,605.06,Bronze
14324.0,409,2,701.61,Bronze
14325.0,569,1,245.48,Bronze
14326.0,241,3,940.98,Bronze
14327.0,162,6,1894.93,Bronze
14328.0,437,1,445.05,Bronze
14329.0,16,15,9927.22,Bronze
14330.0,623,1,200.63,Bronze
14331.0,123,2,462.66,Bronze
14332.0,22,5,1943.51,Bronze
14333.0,67,1,415.2,Bronze
14334.0,16,12,4318.48,Bronze
14335.0,15,2,468.26,Bronze
14336.0,16,4,1614.91,Bronze
14338.0,160,3,928.1,Bronze
14339.0,242,2,620.27,Bronze
14340.0,218,1,134.7,Bronze
14341.0,44,18,4467.32,Bronze
14342.0,20,6,918.44,Bronze
14343.0,420,4,1088.91,Bronze
14344.0,126,20,3333.7,Bronze
14345.0,38,1,108.98,Bronze
14346.0,120,5,2315.75,Bronze
14347.0,736,1,82.6,Bronze
14348.0,259,1,409.57,Bronze
14349.0,9,1,133.5,Bronze
14350.0,273,3,972.03,Bronze
14351.0,164,1,51.0,Bronze
14352.0,156,4,1078.96,Bronze
14353.0,214,3,376.5,Bronze
14354.0,5,2,163.62,Bronze
14355.0,365,3,1014.45,Bronze
14356.0,79,2,701.23,Bronze
14357.0,42,1,225.77,Bronze
14358.0,388,2,400.06,Bronze
14359.0,18,3,912.18,Bronze
14360.0,31,4,2128.23,Bronze
14361.0,578,1,214.71,Bronze
14362.0,21,1,161.2,Bronze
14363.0,401,2,227.47,Bronze
14364.0,108,8,3717.35,Bronze
14365.0,394,2,634.68,Bronze
14366.0,524,1,136.0,Bronze
14367.0,7,16,9261.52,Bronze
14368.0,319,1,155.0,Bronze
14369.0,641,2,469.13,Bronze
14370.0,450,6,1175.78,Bronze
14371.0,294,1,100.5,Bronze
14372.0,442,2,860.08,Bronze
14373.0,357,1,76.55,Bronze
14374.0,540,1,108.0,Bronze
14375.0,184,3,1132.99,Bronze
14376.0,682,1,215.46,Bronze
14377.0,190,2,617.05,Bronze
14378.0,621,1,131.25,Bronze
14379.0,43,4,1268.91,Bronze
14380.0,681,1,48.96,Bronze
14381.0,51,2,631.34,Bronze
14382.0,25,2,1246.8,Bronze
14383.0,37,3,1247.69,Bronze
14384.0,500,1,58.5,Bronze
14385.0,8,3,202.11,Bronze
14386.0,296,1,142.4,Bronze
14387.0,32,3,1770.56,Bronze
14388.0,9,16,6701.0,Bronze
14389.0,64,5,1898.01,Bronze
14390.0,9,13,6399.83,Bronze
14391.0,576,1,135.6,Bronze
14392.0,431,1,266.4,Bronze
14393.0,217,1,67.95,Bronze
14394.0,564,1,93.8,Bronze
14395.0,1,20,8208.01,Bronze
14396.0,64,7,2121.93,Bronze
14397.0,2,19,2612.96,Bronze
14398.0,400,2,707.79,Bronze
14399.0,393,8,2113.16,Bronze
14400.0,148,3,1732.47,Bronze
14401.0,3,22,6795.9,Bronze
14402.0,651,1,285.6,Bronze
14403.0,129,6,1880.51,Bronze
14404.0,33,13,2899.11,Bronze
14405.0,386,1,195.0,Bronze
14406.0,118,1,156.75,Bronze
14407.0,106,6,2157.73,Bronze
14408.0,10,11,4109.77,Bronze
14409.0,70,9,3756.09,Bronze
14410.0,91,11,2651.14,Bronze
14411.0,310,1,1063.0,Bronze
14412.0,42,3,1426.19,Bronze
14413.0,361,4,770.37,Bronze
14414.0,91,8,2399.33,Bronze
14415.0,0,23,12091.6,Bronze
14416.0,21,2,490.22,Bronze
14417.0,387,1,604.2,Bronze
14418.0,3,3,1937.25,Bronze
14419.0,10,7,1260.91,Bronze
14420.0,98,4,1639.17,Bronze
14421.0,56,6,2469.37,Bronze
14422.0,0,19,10271.52,Bronze
14423.0,217,3,916.61,Bronze
14424.0,17,1,322.08,Bronze
14425.0,434,3,661.39,Bronze
14426.0,23,17,11727.94,Bronze
14427.0,49,4,1263.52,Bronze
14428.0,6,5,1244.83,Bronze
14429.0,403,1,516.28,Bronze
14430.0,511,3,1220.9,Bronze
14431.0,302,4,2614.2,Bronze
14432.0,9,6,2255.51,Bronze
14433.0,465,1,289.6,Bronze
14434.0,21,6,1372.8,Bronze
14435.0,501,1,90.42,Bronze
14436.0,98,2,271.7,Bronze
14437.0,365,5,958.84,Bronze
14438.0,305,1,131.9,Bronze
14439.0,319,5,9443.04,Bronze
14440.0,7,13,6638.73,Bronze
14441.0,0,11,4611.69,Bronze
14442.0,204,7,5367.02,Bronze
14443.0,53,5,2386.47,Bronze
14444.0,455,1,132.04,Bronze
14445.0,455,1,221.65,Bronze
14446.0,0,5,1241.31,Bronze
14447.0,18,6,1711.73,Bronze
14448.0,8,2,375.35,Bronze
14449.0,18,8,2482.8,Bronze
14450.0,180,7,1128.44,Bronze
14451.0,59,12,3308.77,Bronze
14452.0,10,4,665.59,Bronze
14453.0,189,1,119.93,Bronze
14454.0,375,5,977.3,Bronze
14455.0,431,4,628.21,Bronze
14456.0,4,9,3062.4,Bronze
14457.0,310,1,113.64,Bronze
14458.0,380,1,237.42,Bronze
14459.0,154,2,5375.741,Bronze
14460.0,109,9,1093.5,Bronze
14461.0,147,13,6713.5,Bronze
14462.0,65,12,2270.01,Bronze
14463.0,97,4,786.57,Bronze
14464.0,567,2,111.0,Bronze
14465.0,246,11,3946.03,Bronze
14466.0,28,13,4646.9,Bronze
14467.0,17,12,2220.99,Bronze
14468.0,733,1,204.24,Bronze
14469.0,415,4,2112.21,Bronze
14470.0,11,3,712.04,Bronze
14471.0,590,2,400.95,Bronze
14472.0,103,9,2228.22,Bronze
14473.0,73,2,234.34,Bronze
14474.0,45,2,1278.08,Bronze
14475.0,71,4,1151.15,Bronze
14476.0,256,1,215.7,Bronze
14477.0,19,7,1969.6,Bronze
14478.0,381,4,1276.66,Bronze
14479.0,253,4,1299.11,Bronze
14480.0,10,4,1299.52,Bronze
14481.0,164,5,2311.49,Bronze
14482.0,17,12,4357.91,Bronze
14483.0,281,2,257.1,Bronze
14484.0,49,4,1070.98,Bronze
14485.0,38,1,165.75,Bronze
14486.0,511,2,175.5,Bronze
14487.0,26,7,1453.61,Bronze
14488.0,67,1,1064.28,Bronze
14489.0,206,4,1574.93,Bronze
14490.0,405,2,1273.47,Bronze
14491.0,174,2,468.13,Bronze
14492.0,429,7,1921.91,Bronze
14493.0,6,10,5130.15,Bronze
14494.0,25,3,401.46,Bronze
14495.0,50,3,174.8,Bronze
14496.0,311,7,2668.23,Bronze
14497.0,308,2,697.06,Bronze
14498.0,42,10,3911.27,Bronze
14499.0,25,7,2138.97,Bronze
14500.0,87,3,356.85,Bronze
14501.0,183,2,251.21,Bronze
14502.0,19,11,2470.67,Bronze
14503.0,2,6,3543.26,Bronze
14504.0,46,4,673.26,Bronze
14505.0,16,19,12001.84,Bronze
14506.0,16,7,3290.67,Bronze
14507.0,23,11,3284.43,Bronze
14508.0,21,5,874.94,Bronze
14509.0,533,1,110.95,Bronze
14510.0,375,3,1007.28,Bronze
14511.0,10,5,1314.81,Bronze
14512.0,187,7,1223.47,Bronze
14513.0,100,6,788.01,Bronze
14514.0,60,9,4598.98,Bronze
14515.0,17,12,3749.26,Bronze
14516.0,515,1,163.92,Bronze
14517.0,32,2,330.45,Bronze
14518.0,63,1,174.37,Bronze
14519.0,683,2,206.09,Bronze
14520.0,1,2,270.6,Bronze
14521.0,490,1,199.45,Bronze
14522.0,23,8,1758.62,Bronze
14523.0,107,1,241.09,Bronze
14524.0,31,13,2933.71,Bronze
14525.0,19,17,8240.64,Bronze
14526.0,388,1,262.4,Bronze
14527.0,2,122,27792.3,Silver
14528.0,36,1,364.22,Bronze
14529.0,59,3,620.04,Bronze
14530.0,25,16,6197.4,Bronze
14531.0,479,1,376.34,Bronze
14532.0,235,11,3859.18,Bronze
14533.0,24,11,3466.37,Bronze
14534.0,2,26,6271.11,Bronze
14535.0,59,9,6030.73,Bronze
14536.0,259,1,171.8,Bronze
14537.0,57,2,641.4,Bronze
14538.0,64,5,1370.84,Bronze
14539.0,15,2,537.48,Bronze
14540.0,9,11,3795.34,Bronze
14541.0,58,14,2499.68,Bronze
14542.0,185,1,103.25,Bronze
14543.0,28,39,14906.77,Bronze
14544.0,23,3,2982.43,Bronze
14545.0,673,1,349.25,Bronze
14546.0,4,11,5197.9,Bronze
14547.0,3,8,4007.54,Bronze
14548.0,150,9,2627.49,Bronze
14549.0,310,4,916.55,Bronze
14550.0,10,4,1353.31,Bronze
14551.0,17,7,880.04,Bronze
14552.0,151,3,511.28,Bronze
14553.0,18,9,1841.54,Bronze
14554.0,9,4,2381.04,Bronze
14555.0,56,6,2315.63,Bronze
14556.0,595,3,835.34,Bronze
14557.0,84,1,788.38,Bronze
14558.0,653,3,655.5,Bronze
14559.0,389,1,75.6,Bronze
14560.0,6,44,6114.03,Bronze
14561.0,75,3,1080.76,Bronze
14562.0,3,26,6729.4,Bronze
14563.0,509,2,679.44,Bronze
14564.0,434,2,2605.62,Bronze
14565.0,95,5,3859.22,Bronze
14566.0,110,4,4092.0,Bronze
14567.0,56,2,1530.36,Bronze
14568.0,434,1,919.7,Bronze
14569.0,0,4,598.98,Bronze
14570.0,280,3,613.75,Bronze
14571.0,424,1,161.65,Bronze
14572.0,2,11,5615.18,Bronze
14573.0,179,13,2621.42,Bronze
14574.0,732,1,143.7,Bronze
14575.0,487,1,460.71,Bronze
14576.0,371,1,70.8,Bronze
14577.0,12,7,1374.25,Bronze
14578.0,2,1,168.63,Bronze
14579.0,431,1,105.56,Bronze
14580.0,517,1,14.85,Bronze
14581.0,16,2,433.8,Bronze
14582.0,40,1,114.11,Bronze
14583.0,5,8,1781.03,Bronze
14584.0,168,8,1747.91,Bronze
14585.0,49,5,1143.27,Bronze
14586.0,276,1,237.36,Bronze
14587.0,18,9,1601.14,Bronze
14588.0,577,1,135.39,Bronze
14589.0,371,1,79.5,Bronze
14590.0,424,20,3006.62,Bronze
14591.0,14,4,1447.14,Bronze
14592.0,34,3,570.46,Bronze
14593.0,21,12,3712.01,Bronze
14594.0,6,2,634.83,Bronze
14595.0,19,8,2164.45,Bronze
14596.0,626,1,229.47,Bronze
14597.0,10,6,2201.54,Bronze
14598.0,43,2,384.04,Bronze
14599.0,389,2,474.54,Bronze
14600.0,305,2,865.17,Bronze
14601.0,10,1,213.96,Bronze
14602.0,655,1,205.36,Bronze
14603.0,274,1,660.0,Bronze
14604.0,632,1,143.86,Bronze
14605.0,373,4,937.16,Bronze
14606.0,0,192,30861.06,Silver
14607.0,15,22,24137.63,Silver
14608.0,3,11,3352.94,Bronze
14609.0,71,10,1486.2,Bronze
14610.0,395,2,24.35,Bronze
14611.0,443,2,604.33,Bronze
14612.0,414,1,877.7,Bronze
14613.0,679,1,76.32,Bronze
14614.0,385,1,295.13,Bronze
14615.0,393,5,951.76,Bronze
14616.0,242,5,527.78,Bronze
14617.0,402,2,190.47,Bronze
14618.0,8,7,1342.32,Bronze
14619.0,245,2,1291.24,Bronze
14620.0,205,2,412.78,Bronze
14621.0,0,9,3000.57,Bronze
14622.0,184,1,320.58,Bronze
14623.0,31,10,2059.58,Bronze
14624.0,56,6,814.07,Bronze
14625.0,195,11,4497.88,Bronze
14626.0,23,11,5410.92,Bronze
14627.0,378,1,462.75,Bronze
14628.0,90,5,1998.0,Bronze
14629.0,3,2,959.01,Bronze
14630.0,483,1,338.65,Bronze
14631.0,50,6,2025.69,Bronze
14632.0,262,1,114.56,Bronze
14633.0,265,1,344.9,Bronze
14634.0,437,4,2124.46,Bronze
